type,file_name,title,url,video_id,chapter,content
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 715/1096","Les colloïdes de synthèse sont des macromolécules trop volumineuses pour traverser la membrane capillaire normale et qui, comme l'albumine, attirent l'eau. Certaines sont aussi pourvues d'une capacité à transporter l'oxygène. La pression oncotique créée par ces polymères de sucre ou de protéines permet l'expansion du volume plasmatique et diminue le passage de l'eau du compartiment vasculaire vers l'interstitium. La pression osmotique colloïdale est, pour la plupart de ces solutions, supérieure à la valeur normale de celle du plasma (20-25 mm Hg). De ce fait, non seulement les polymères retiennent de l'eau une fois dans l'espace intra- vasculaire, mais ils attirent en plus de l'eau interstitielle vers le compartiment vasculaire (pouvoir d'expansion plasmatique de 100 à 140 %). LUiDOTHÉRAPlE           PER-ANESTHÉSiQUE Tableau 14.3 : Les solutions électrolytiques spécifiques Solutions                                         Composition                                  Tonicité         Présentation d ""Chlorure de potassium              K* (mEq/ml)                      Cl lmEq/mll d 7,46 %                                  1 10 <Vo                               1,34                           1,34                 Hypertonique          10, 20 ml 15 %                                 2,01                           2,01 2 0 °/o                              2,68                           2,68 2 ""Chlorure de calcium                1,4 mEq/ml"" de Ca * Hypertonique           10 ml 10%                                 27 mg/ml de calcium élément ""Gluconate de calcium               0,45 mEq/ml d de Ca 2+ Hypertonique           10 ml 10%."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 716/1096","9 mg/ml de calcium élément Gluconate et glucoheptonate 2 mEq/ml d de Ca2* de calcium                                                                                            Hypertonique        100, 250 ml b                                   40 mg/ml de sels de calcium Théracalcium' (Vétoquinol) Gluconate de calcium et hypophosphite                    25 mg/ml de sel de Ca 2 * Hypertonique          500 ml de magnésium                        90 mg/ml de sel de Mg2* b Calmag' (MSD) Gluconate de calcium et hypophosphite de magnésium b                                   25 mg/ml de sel de Ca 2 * Cofacalcium                                                                                         Hypertonique        250, 500 ml 52,9 mg/ml de sel de Mg2* (Coophavet) c Bioveine' Gluconate de calcium (Biove) Sulfate de magnésium 'Magnésium 132 mg/ml                                                         Hypertonique           250 ml Veto-Veine (Coophavet) ""Sulfate de magnésium 100 et 150 mg/ml                                                  Hypertonique            10 ml 10 et 150/0 ""Chlorure 100 mg/ml                                                         Hypertonique            10 ml de magnésium 10 % ""Bicarbonate de sodium 1,4 %                     Na*                              HCO3- isotonique        10, 250, 500 ml (BBraun, Lavoisier,                 0,1666 mEq/ml d                  0,1666 mEq/ml d Cooper) ""Bicarbonate Na*                              HCO3- de sodium 4,2 °/b                                                                                     Hypertonique        250, 500 ml 0,5 mEq/ml d                     0,5 mEq/ml d (BBraun) ""Bicarbonate Na*                              HCO3- de sodium 8,4 %                                                                                       Hypertonique           250 ml 1 mEq/ml d                       1 mEq/ml d (BBraun) 0                           b                         C Médicament humain           A M M chien et chat       A M M bovin ou ruminants d Attention unité en mEq/ml alors que l'unité est le mEq/l dans le tableau des solutés cristalloïdes."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 717/1096","201 PARTÍE   3 Gestes techniques Tableau 14.4 : Supplémentation intraveineuse en electrolytes spécifiques Solutés Dosage                                               Commentaires électrolytiques KCI                - 20 à 4 0 mEq/l dans les solutés              - Ne p a s supplémenter les solutés de remplacement en perfusion lente (entretien!                 utilisés en situation de réanimation - Ne p a s excéder 0,5 mEq/kg/h                - Supplémenter si K + plasmatigue < 3 mEq/l - Si supplémentation de l'outre de perfusion à 20 mEq/l de K* pendant l'anesthésie, le débit de 10 ml/kg/h administre 0,2 mEq/kg/h - Vérifier la kaliémie toutes les 30 à 60 min quand la dose est proche de 0,5 mEq/kg/h - Risque de cardiotoxicité : arythmies et collapsus cardiovasculaire si perfusion trop rapide et sur-supplémentation 2 Solutés de Ca *                            2 - 5 à 15 mg/kg de Ca * élément en IV           - Administrer lentement sur 30 min à 3 h suivant la dose lente lors d'hypocalcémie                    - Suivre la calcémie par mesures répétitives du calcium - 10-30 mg/kg de chlorure de calcium             ionisé 10 % [¡usqu'à 50 mg/kgl ou 30-90 mg/         - À ne p a s mélanger a v e c des solutions contenant kg de gluconate de calcium 10 %                des bicarbonates. Préférer les solutions à b a s e (jusqu'à 150 mg/kg)                            de gluconate plutôt que le chlorure de calcium qui - 10-20 mg/kg de Théracalcium® soit              est irritant pour les veines 0,25 à 0,5 ml/kg                             - Bradycardie et blocs lors d'administration trop rapide."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 718/1096","- Besoin quotidien de 45 à 90 mg/kg              Augmentation de l'inotropie et de la contractilité de Ca 2+ élément (supplémentation              musculaire de la perfusion d'entretien) Sulfate de Mg2+    - 0,15-0,3 mEq/kg                              - Correction d'une hypomagnésémie Chlorure de Mg2*     suivi de 0,3-1 mEq/kg/|                      - Hypocalcémie ou hypokaliémie ne répondant - MgSO„ : 19-37 mg/kg                            p a s au traitement suivi de 1,6-4,9 mg/kg/h                     - Bolus à administrer en IV lente (30-60 min) - MgCl, : 16-32 mg/kg suivi de 1,4-4,3 mg/kg/h Solutés de Ca2*    - 12,5-25 mg/kg de C a et 26,5-52,9 mg/kg      - Correction de l'hypocalcémie et de l'hypomagnésémie et Mg2*              de Mg soit 0,5 à 1 ml/kg de Biovene          - Administration en iV lente gluconate de calcium      Cofacalcium f NaHC03             - 0,5 à 1 mEq/kg IV lente                      - Dose à administrer sur 1 à 3 h (risque minimal de créer une alcalose) lorsqu'une acidose métabolique est suspectée, voire avérée, mais non quantifiée - 0,3 x déficit en b a s e x poids vif en kg   - Traitement de l'acidose métabolique après calcul - mEq manquant (0,3 correspond a u             du déficit en b a s e à partir des résultats obtenus compartiment extracellulaire)                  par analyse d'un gaz sanguin - Administrer 1 /3 à 1 /2 du déficit lentement et revérifier le pH sanguin. Continuer la perfusion si pH encore < 7,2. Prévoir de corriger le déficit complet sur 12 à 24 heures. L'équilibration des bicarbonates entre plasma et interstitium s'effectue en 30 min environ. - Effets secondaires : acidose cérébrale paradoxale lors d'administration trop rapide entraînant une accumulation du C0 2 formé, hypernatrémie, alcalose métabolique Les indications de l'utilisation des colloïdes sont essentiellement le traitement du choc (hémorragique, hypovolémique, traumatique, septique..."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 719/1096",") et le soutien de la pression osmotique colloïdale : - Hypovolémie (hémorragie, pertes hydriques intravasculaires, vasodilatation excessive) ; - Diminution du volume plasmatique et formation active ou sous-jacente d'oedèmes (poumons, tissus périphériques) dues à une hypoalbuminémie/hypoprotéinémie ; - Accumulation de fluides dans un 3 e compartiment (trauma tissulaire, pleurésie) ; - Soutien de la pression oncotique plasmatique lors de l'administration de cristalloïdes, pendant l'anesthésie générale. À partir du moment où la membrane capillaire est intègre, les solutions colloïdes traitent essentiellement l'espace intravasculaire et sont donc particulièrement indiquées dans le traitement du choc hypovolémique. Elles remplacent les pertes Intravasculaires plus rapidement que les cristalloïdes mais ne permettent pas de combler efficacement les pertes interstitielles si elles sont utilisées seules. Pour cette raison, il est courant de les administrer avec un cristalloïde soit en même temps, soit l'un après l'autre. Lors d'hypoprotéinémie (hypoalbuminémie), la pression oncotique du plasma diminue, ce qui rend le plasma moins apte à garder l'eau dans l'espace vasculaire. L'administration d'un cristalloïde dans cette situation aboutit à une dilution des protéines déjà basses et donc à une diminution supplémentaire et indésirable de la pression oncotique plasmatique, favorisant le passage de l'eau en milieu interstitiel et la persistance d'un volume plasma- tique bas. Par contre, le colloïde permet de maintenir voire d'augmenter la pression oncotigue plasmatique et donc le volume plasmatique, évitant ainsi la fuite de l'eau vers l'interstitium et la formation d'œdème. Solutions colloïdes naturelles Le plasma est une solution colloïde naturelle."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 720/1096","Les protéines plasmatiques jouent un rôle dominant dans l'éta- blissement et le maintien de la pression oncotique plasmatique avec 75 % de l'effet dû aux albumines (1 g d'albumine retenant 17-18 ml d'eau). La diminution des albumines en dessous de 15 g/l, ce qui correspond approximativement à un taux sérique en protéines aux alentours de 35 g/l, entraîne une perte d'eau intra- vasculaire vers l'interstitium avec développement possible d'œdèmes. Le plasma est indiqué pour le traitement de l'hypovolémie et de l'hypoprotéinémie. Il apporte aussi des facteurs de coagulation et de l'immunité. Le plasma est récolté à partir du sang total par centrifugation puis utilisé comme plasma frais (< 24 h) contenant un maximum de facteurs de coagulation ou après stockage congelé (qualifié de plasma frais congelé pendant la première année de stockage puis plasma congelé avec peu de facteurs de coagulation après un an de stockage). Le plasma est décongelé progressivement et réchauffé à 37 °C avant administration par un perfuseur muni d'un filtre pour transfusion. La dose est de 10-40 ml/kg pour le traitement de l'hypovolémie. Lors d'hypoprotéinémie (30-35 g/l), une dose d'environ 30 ml/kg permet d'augmenter les albumines d'1 g/l. Calcul de la quantité à administrer : ml de plasma         _ (protéines totales désirées - protéines totales mesurées du receveur) du donneur à perfuser           protéines totales du donneur x volume plasmatique du receveur Le sang total est indiqué pour le traitement et la prévention d'une diminution de la capacité en transport d'oxygène (anémie), de l'hypoprotéinémie, de l'hypovolémie par hémorragie et des désordres de la coagulation. Le concentré globulaire (obtenu après séparation entre globules rouges et plasma, hématocrite de 70 °/o) apporte des globules rouges et peu de plasma, ce qui diminue le volume à perfuser et présente un avantage dans le traitement des anémies normovolémiques."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 721/1096","PARTÍE 3     Gestes techniques La transfusion sanguine est indiquée en cas d'hémorragie per-anesthésique/peropératoire lorsque les pertes sont supérieures à 15-20 % du volume sanguin (8-9 % du poids du corps soit 8 0 - 9 0 ml/kg de sang chez le chien et 6-7 % du poids du corps soit 60-70 ml/kg chez le chat) lorsque l'hématocrite est initia- lement normal. La dépression eardiovasculaire liée à l'anesthésie altère les mécanismes de compensation de l'hypovolémie et de l'anémie, ce qui explique la nécessité de recourir plus précocement à une trans- fusion en comparaison avec un animal non anesthésié. Le traitement de l'hypovolémie par hémorragie peropératoire est initialement envisageable avec un soluté cristalloïde et/ou un soluté colloïde synthétique mais est remplacé par un apport en hémoglobine dès que l'hématocrite diminue en dessous de 20-25 % (hémoglobine < 7 g/1), afin de maintenir une capacité de transport et un approvisionnement tissulaire en oxygène adéquats. Lors d'anémie chronique, un hématocrite de 15 % n'est pas forcément associé à un déficit tissulaire en oxygène en raison de la mise en place de mécanismes compensatoires (augmentation du débit cardiaque et de l'affinité de l'hémoglobine pour l'oxygène). Toutefois, si des pertes sanguines sont probables pendant l'intervention, l'éventualité d'une transfusion est à envisager. Quelle que soit la situation, la précocité de la transfusion est à moduler en fonction de l'état de l'animal, toute maladie systémique avançant la décision de transfuser (insuffisance cardiaque, maladie systémique chronique). Le sang total frais (< 24 h post-collection) apporte les globule rouges, les facteurs de coagulation et les plaquettes ainsi que des facteurs immunitaires. Il permet de traiter les animaux qui ont un saignement actif. Le sang réfrigéré ne contient plus de plaquettes actives et perd des facteurs de coagulation avec le temps."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 722/1096","Suivant l'anticoagulant sélectionné, le sang est gardé au frais à 4 °C jusqu'à 4 semaines. Toutefois, en fin de temps de stockage, le sang a tendance à devenir acide et les globules rouges ont une durée de vie limitée (Tableaux 14.5 et 14.6). L'albumine humaine concentrée (20 % ) est utilisée chez les animaux, sans investigation d'envergure quant à la sécurité de son emploi et à son efficacité. La solution a un pouvoir d'expansion 4 fois supérieur au plasma. Les indications retenues sont l'hypoalbuminémie, particulièrement quand elle est associée à une déshydratation et une hypovolémle, mais aussi le traitement d'animaux en état critique (réponse inflam- matoire systémique, dilatation-torsion de l'estomac, péritonite, affections hépatiques). Son utilisation reste toutefois sujette à controverses, des réactions immunes sévères ayant été rapportées. Tableau 14.5 : Gestion liquidienne de l'hypovolémie liée à une hémorragie et régies de transfusion sanguine Volume sanguin - Chien : 8-9 % du poids vif soit 80-90 ml/kg - Chat : 6-7 % du poids vif soit 60-70 ml/kg R é a n i m a t i o n fluidique IV en f o n c t i o n du soluté Soluté cristalloïde   : 3 à 4 fois le volume estimé des pertes sanguines Soluté colloïde synthétique     : 1 -1,5 fois le volume estimé des pertes sanguines Sang total : 1 fois le volume estimé des pertes sanguines F a c t e u r s de décision de t r a n s f u s e r                      | - Pertes sanguines aiguës avec Ht < 20-25 % - Anémie chronique avec Ht < 15 % - Pertes sanguines > 20 % du volume sanguin (Ht initial normal) - Présence d'affections concomitantes (anémie chronique, insuffisance cardiaque, maladie systémique sévère) - Durée de l'anesthésie - Durée de la procédure chirurgicale et risque de pertes sanguines LA FLUIDOTHÉRAPIE PER-ANESTHÉSIQUE Tableau 14."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 723/1096","5 : Gestion liquidienne de Ifiypovolémie liée à une hémorragie et règles de transfusion sanguine (suite) Volume à transfuser 10-40 ml/kg chez le chien / 5-20 ml/kg chez le chat Approximation chez le chien : augmentation de l'Ht du receveur de 1 % avec 2 ml/kg de sang transfusé (Ht du donneur = 4 0 %). CALCUL : (Ht désiré - Ht mesuré) x volume sanguin (ml/kg x poids vif en kg)                                      , , = ml de s a n g a administrer Ht du donneur V i t e s s e d ' a d m i n i s t r a t i o n de la t r a n s f u s i o n - 5-15 ml/kg/h jusqu'à 40 ml/kg/h chez le chien et 20 ml/kg/h chez le chat lors de pertes sanguines aiguës et d'hypovolémie sévère - 4-5 ml/kg/h lors d'hypovolémie modérée - 2,5-5 ml/kg/h lors d'anémie normovolémique - 0,5-1 ml/kg/h lors d'insuffisance cardiaque Si une dose totale de 50 ml/kg est administrée ou si un débit > 30 ml/kg/h est nécessaire, risque d'hypocalcémie Ichélation par l'anticoagulant citrate) et d'hypotension, complémenter en calcium (chlorure de calcium 5-10 mg/kg IV lente ou gluconate de calcium 18-35 mg/kg IV lente)."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 724/1096","M o d e d ' a d m i n i s t r a t i o n de la t r a n s f u s i o n - Utiliser un perfuseur pour transfusion (muni d'un filtre qui retient les caillots, diminution du risque de micro-embolies pulmonaires et de détresse respiratoire) - Ne p a s mélanger a v e c des solutions contenant du calcium (précipitation a v e c le citrate) - Éviter l'administration à l'aide de pompes à perfusion péristaltiques (trauma mécanique des globules rouges) - Réchauffer au bain-marie le sang à 37 °C - Agiter régulièrement la poche pendant la transfusion pour mélanger le plasma et les cellules - Administrer la transfusion en un maximum de 4-6 h pour limiter les risques de contamination du sang et de sepsis post-transfusion - Surveiller les signes de réaction aiguë (hyperthermie, vomissement, urticaire, bradycardie, tachycardie, hypotension, arythmie cardiaque, collapsus cardiovasculaire, tachypnée, dyspnée, hémoglobinémie, hémoglobinurie). L'hyperthermie et les vomissements sont rarement identifiés pendant l'anesthésie, par contre les complications cardiovasculaires sont potentialisées par l'anesthésie."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 725/1096","- Prétraiter a v e c un corticoïde (dexaméthasone sel rapide 2 mg/kg IV ou méthylprednisolone 10 mg/kg IV) et/ou un agent anti-histaminique C o m p l i c a t i o n s de la t r a n s f u s i o n s a n g u i n e - Micro-embolies pulmonaires entraînant une diminution de l'oxygénation du sang artériel et une détresse respiratoire - Surcharge volémique et circulatoire - Toxicité du citrate, normalement métabolisé par le foie, en raison d'une administration trop rapide dépassant les capacités hépatiques de métabolisme ou lors de fonction hépatique diminuée - Réaction à la transfusion pouvant être fatale (chez le chat ou le chien sensibilisé par une première transfusion), diminution de la durée de vie des globules rouges transfusés (hémolyse intravasculaire aiguë et/ou extravasculaire retardée) - Sepsis par transfusion de sang contaminé par des bactéries - Hypothermie lors de transfusion de sang réfrigéré non réchauffé 205 PARTIE   3 Gestes techniques Tableau 14.6 : Groupes sanguins et risque de réaction à la transfusion sanguine Groupes sanguins e t t r a n s f u s i o n chez le chien • 8 groupes sanguins • 3 groupes antigéniques 1DEA 1.1, DEA 1.2, 7) a v e c DEA 1.1 le plus antigénique (antigène de surface d e s globules rougesl • P a s d'anticorps naturellement présents dans le s a n g contre les autres groupes • « Donneur universel » : négatif pour les 3 antigènes DEA 1.1, DEA 1.2 et 7 • Présence d'anticorps possibles en 1 à 2 s e m a i n e s après une première transfusion • Carte ou cassette de groupage sanguin a v e c réponse rapide pour DEA 1."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 726/1096","1 • Risque faible de réaction à une première transfusion s a n s groupage sanguin • Nécessité de faire un crossmatch lors d'une d e u x i è m e transfusion • IDEA : Dog Erythrocyte Antigenl Groupes sanguins e t t r a n s f u s i o n chez le c h a t • 3 groupes sanguins A, B et AB • Groupe A le plus fréquent • Présence d'isoagglutinines, anticorps anti B chez 35 % des chats A et anticorps anti A chez 70 % des chats B, p a s d'anticorps naturellement contre A ou B pour le groupe A B • Groupage sanguin recommandé (carte de typage rapide) du receveur et du donneur. Si typage non disponible, réaliser un crossmatch (majeur et mineurl • Transfusion s a n s groupage a s s o c i é e à un risque de réaction d'environ 36 % • Transfusion d'un chat A a v e c du sang B possiblement a s s o c i é e avec une réaction modérée à la transfusion et une diminution du temps de demi-vie des globules rouges 12 jours a u lieu de 30) • Transfusion d'un chat B a v e c du sang A a s s o c i é e à un risque élevé de réaction sévère potentiellement fatale et d'un temps de demi-vie des globules rouges d'environ 1 heure • Pour le groupe AB, préférer l'administration de sang AB."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 727/1096","Si non disponible, le sang A est le moins susceptible d'entraîner une réaction transfusionnelle T r a n s f u s i o n autologue ou a u t o t r a n s f u s i o n Hémodilution normovolémique Récolte de sang préopératoire 24-48 h voire 1 semaine avant l'intervention lors de chirurgie sanglante (10-20 ml/kg suivant l'hématocrite de départ, si possible Ht > 45 %) avec remplacement du volume récolté par une solution cristalloïde ou colloïde Pas d'incompatibilité de transfusion Réalisable sur animal en bonne santé R é c u p é r a t i o n d e s a n g péri-opératoire Récolte stérile du sang perdu pendant l'opération lors d'hémorragie sévère sur anticoagulant et restitution par voie intraveineuse Dans l'idéal, les globules rouges doivent être lavés avant d'être ré-administrés (nécessité d'une machine spéciale], À ne p a s réaliser si possibilité de contamination bactérienne du sang ou présence de cellules cancéreuses Colloïdes synthétiques On distingue 4 grandes familles de colloïdes synthétiques (voir Tableau 14.7) : • les hydroxyéthylamidons (HEA), polysaccharides modifiés extraits du maïs riche en amylopectîne, • les dextrans, polysaccharides d'origine bactérienne, • les gélatines, polypeptides obtenus par hydrolyse du col: a gène d'origine animale, soit à pont d'urée soit fluides modifiées, • l'hémoglobine polyrrtérisée purifiée. 206 llaa&WgiKiiliMMII: Tableau 14."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 728/1096","7 : Les solutions colloïdes Pouvoir Pression Concentration                            Mise                            d'expansion         Osmolarité Solutés colloïdes                                                pH                              onco tique                                         Dose (g/D                      en s o l u t i o n                 (°/o du v o l u m e   (mOsm/l) (mmHg) perfusé) Hydroxyéthylamidon 130 0 0 0 5-20 ml/ ""V0LUVEN®                                                 60          4-5,5         NaCI 0,9 %            36-37              100-140           308 kg/jour !"
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 729/1096","Fresenius Kabi France) Hydroxyéthylamidon 200 0 0 0 -PLASMOHES 6 5-20 ml/ Aguettant)                                                60           4-6          NaCI 0,9 %            32-36              100-140           310 kg/jour Arrêt de la commercialisation en France Hydroxyéthylamidon 200 000 Et NaCI 7,2 % NaCI ""HYPERHES* 60          3,5-6        hypertonigue           32-36              100-140          2 464      2 - 4 ml/kg ¡Fresenius Kabi France) 7,2 % Arrêt de la commercialisation en France Na* 154, a-120, Gélatine fluide modifiée r    5,                                                          5 - 2 0 ml/ ""PLASMION'                                                30          5,8-7                                 29                80-100           295 Mg 2+ 3,                                                            kg/jour (Fresenius Kabi France) lactate 30 mEq/l Gélatine fluide modifiée                                                            Na 1 150, C:                                                          5-20 ml/ 40         7,4 ± 0,3                             34                 80-100           274 ""GELOFUSINE* 4 % (BBraun)                                                            100 mEq/l                                                            kg/|our Na*151, CI"" 103, K* 4, Gélatine fluide modifiée                                                                                                                                  5-20 ml/ 40         7,4 ± 0,3     Ca 2 * 2, Mg 2 *        34                 80-100           284 -GELOSPAfC 4°/o (BBraun)                                                                                                                                  kg/jour 2, Acetate 24 mEq/l Dextran 70 6 % et NaCI 7,5% NaCI ""RESCUEFLOW* 60           3,5-7       hypertonique             59           ~ 300-500            2 400      2-4 ml/kg (Genopharm) 7,5 % Arrêt de la commercialisation en France Solution 2-5 ml/kg ""Albumine humaine                                                   qustée au           NaCI, 200                                             -80-100              -400             300       Diluer 50 % Plusieurs laboratoires                                                  PH         ions tampons dans NaCI physiologique Hémoglobine polymérisée 15-30 ml/ purifiée                                                                           Na* 130, K* 4, 130           7,8                                 43                140-170          280           kg ""OXYGLOBIN®                                                                        Ci-110 mEq/l 10 ml/kg/h (Dechra) Albumines Plasma Chien c                                                       7,31 -7,46                           20-25                100           280-320 31-42 Albumines Plasma C h a f                                                       7,21 -7,41                           20-25                100           280-320 28-42 Présentation en 250 et/ou 500 ml suivant la spécialité a Médicament humain de la réserve hospitalière b M é d i c a m e n t vétérinaire A M M chien c Valeurs plasmatiques normales chez le chien et le chat (https://ahdc."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 730/1096","vet.cornell.edu/sects/clinpath/reference/) PARTiE 3 I La disponibilité des solutions colloïdes a largement diminué depuis 2012 suite aux recommandations en médecine humaine de limiter leur emploi. Des méta-analyses ont montré une augmentation de la morbi- mortalité sur certains patients en état critique lors de l'utilisation des solutions colloïdes synthétiques (sepsis sévère, insuffisance rénale aiguë, trauma crânien, donneur d'organes, réanimation liquidienne). La commercia- lisation en France de plusieurs présentations a ainsi été arrêtée. Aucune méta-analyse n'est disponible pour le monde vétérinaire. Mais suite à ces recommandations humaines, l'utilisation des colloïdes synthétiques chez les animaux se veut réfléchie et raffinée et est sous observation. Le seul HEA disponible pour les vétérinaires en France est le tétrastarch Voluven®. Une présentation vétérinaire a été récemment remise sur le marché (Oxyglobin®) et présente l'avantage d'être à la fois un support colloïde et un transporteur d'oxygène. Les HEA Les HEA sont composés de polymères de plusieurs tailles et sont classés selon leur poids moléculaire moyen (PM) en 3 catégories : PM haut, moyen ou bas. L'HEA le plus utilisé dans le monde en médecine vétérinaire est un « hetastarch », HEA de PM haut (450-480 Kilo-Daltons [kDa]) alors que les molécules disponibles en France appartiennent à la catégorie de PM moyen (130-200 kDa), soit des « pentastarch » (200 kDa) ou des « tétrastarch » (130 kDa). L'hydroxyéthylation du polymère ralentit sa dégradation par l'amylase. Plus le taux de substitution est élevé, plus la durée de vie de la molécule est prolongée. Pour cette raison, les HEA de PM moyen ont une action plus courte (60-70 % éliminés en 24 h) que I'« hetastarch » (33 % éliminés en 24 h)."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 731/1096","Les petites molécules (< 72 kDa) sont éliminées inchangées par le rein alors que les autres sont hydrolysées par l'amylase plasma- tique et tissulaire ou métabolisées par le système réticuloendothélial. L'« hetastarch » contient des molécules de tailles allant de 30 à 2 000 kDa, ce qui donne un poids moyen (arithmétique) de 69 kDa et un poids pondéré (dit poids moléculaire moyen et base de la classification des HEA) de 450 kDa. Les effels pharmacologlques de I'« hetastarch » sont dose-dépendants. Il faut s'attendre à une augmentation de la pression oncotique plasmatique et une hémodilution présentes sur plusieurs jours après un bolus. Les effets secondaires notables sont un faible risque de réaction allergique (bien moindre comparé aux dextrans) et un effet anti-hémostatique à surveiller. En raison de l'augmentation du volume plasmatique, une hémodilution est présente avec une diminution de l'hématocrite, des protéines plasma- tiques, de la numération plaquettaire et de tous les facteurs de coagulation. De plus, les HEA de PM haut peuvent entraîner une coagulopathie en diminuant les concentrations en facteurs VIII et de von Willebrand sur plus de 48 heures après la perfusion. Il est aussi possible que les grosses molécules interfèrent avec la fixation des ligands à la surface des plaquettes sanguines. Les temps de saignement et de coagulation peuvent en être prolongés. Ces effets paraissent être dose-dépendants. Le HEA 2 0 0 0 0 0 (« pentastarch », Plasmohes®, arrêt récent de la commercialisation en France) est un dérivé moins substitué de I'« hetastarch », duquel les petits et les gros polymères ont été retirés pour donner un produit de poids moléculaire plus homogène avec un poids moyen (arithmétique) de 120 kDa supérieur à celui de I'« hetastarch »."
